requestID,eventTime,eventName,eventSource,sourceIPAddress,awsRegion,userIdentity,userAgent,errorCode,failedLoginAttempts,apiCallFrequency,geoAnomaly,rootAccountUsage,offHoursAccess,mfaDisabled,errorFlag,sensitiveAPICall,label
req-000391-2736,2024-01-24T03:01:44Z,StopLogging,cloudtrail.amazonaws.com,203.0.113.99,eu-west-2,john.doe,python-requests/2.31,UnauthorizedOperation,32,67,1,0,1,0,1,1,ATTACK
req-000172-1894,2024-01-12T14:42:43Z,GetCallerIdentity,sts.amazonaws.com,10.0.1.20,eu-west-2,svc-lambda,console.aws.amazon.com,,3,3,0,0,0,0,0,0,NORMAL
req-00010d-3139,2024-01-27T12:18:21Z,DescribeSecurityGroups,ec2.amazonaws.com,54.239.28.85,us-west-2,devops,AWS Internal,,4,10,0,0,0,0,0,0,NORMAL
req-00002f-9976,2024-01-20T14:52:46Z,DescribeSecurityGroups,ec2.amazonaws.com,10.0.1.20,ap-northeast-1,terraform-svc,AWS Internal,,4,7,0,0,0,0,0,0,NORMAL
req-00015e-5888,2024-01-04T15:55:43Z,DescribeSecurityGroups,ec2.amazonaws.com,34.224.10.5,ap-south-1,terraform-svc,AWS Internal,,3,9,0,0,0,0,0,0,NORMAL
req-0000c4-9261,2024-01-18T17:33:31Z,ConsoleLogin,signin.amazonaws.com,34.224.10.5,ca-central-1,svc-billing,aws-cli/2.13.0,,1,14,0,0,0,0,0,0,NORMAL
req-0003e8-5687,2024-01-19T22:35:12Z,PutUserPolicy,iam.amazonaws.com,203.0.113.99,ca-central-1,admin,libwww-perl/6.07,AccessDenied,17,52,1,1,1,0,1,1,ATTACK
req-000343-8753,2024-01-13T00:38:33Z,CreateAccessKey,iam.amazonaws.com,10.0.0.1,ru-central-1,devops,curl/7.88.1,,2,82,1,0,1,0,0,0,SUSPICIOUS
req-0002e1-2809,2024-01-27T07:49:19Z,RunInstances,ec2.amazonaws.com,198.51.100.77,ap-south-1,api-user,Terraform/1.5.0,UnauthorizedOperation,3,84,1,0,0,0,1,0,SUSPICIOUS
req-000108-5380,2024-01-18T16:10:20Z,AssumeRole,sts.amazonaws.com,172.31.0.10,ap-northeast-1,api-user,AWS Internal,,2,5,0,0,0,0,0,0,NORMAL
req-0001bc-2285,2024-01-20T20:22:09Z,DescribeInstances,ec2.amazonaws.com,192.168.1.100,us-east-1,iam-readonly,Boto3/1.28.0,,0,2,0,0,0,0,0,0,NORMAL
req-0002a4-8960,2024-01-06T15:41:54Z,DescribeInstances,ec2.amazonaws.com,192.168.1.100,us-west-2,svc-billing,aws-cli/2.13.0,,0,12,0,0,0,0,0,0,NORMAL
req-000131-9907,2024-01-07T13:41:56Z,GetCallerIdentity,sts.amazonaws.com,172.31.0.10,ap-south-1,devops,Terraform/1.5.0,,4,4,0,0,0,0,0,0,NORMAL
req-000156-7168,2024-01-23T11:45:41Z,ListBuckets,s3.amazonaws.com,10.0.1.20,us-east-1,iam-readonly,aws-cli/2.13.0,,2,7,0,0,0,0,0,0,NORMAL
req-0003c7-4079,2024-01-15T03:55:39Z,TerminateInstances,ec2.amazonaws.com,198.51.100.77,us-east-1,john.doe,libwww-perl/6.07,,37,45,1,0,1,1,0,0,ATTACK
req-000096-9782,2024-01-04T08:53:57Z,DescribeInstances,ec2.amazonaws.com,172.16.0.5,ap-northeast-1,api-user,Boto3/1.28.0,,3,10,0,0,0,0,0,0,NORMAL
req-00007d-1126,2024-01-25T09:16:18Z,GetCallerIdentity,sts.amazonaws.com,34.224.10.5,us-east-1,john.doe,aws-cli/2.13.0,,2,2,0,0,0,0,0,0,NORMAL
req-000313-6013,2024-01-15T06:55:15Z,PutBucketPolicy,s3.amazonaws.com,103.21.244.0,cn-north-1,root,libwww-perl/6.07,,3,47,1,0,0,0,0,0,SUSPICIOUS
req-000033-9947,2024-01-13T19:54:57Z,DescribeSecurityGroups,ec2.amazonaws.com,10.0.2.45,ap-south-1,svc-billing,Boto3/1.28.0,,3,9,0,0,0,0,0,0,NORMAL
req-000162-6641,2024-01-01T10:43:00Z,ConsoleLogin,signin.amazonaws.com,54.239.28.85,us-east-1,iam-readonly,aws-cli/2.13.0,,1,4,0,0,0,0,0,0,NORMAL
req-0003a0-8573,2024-01-10T00:24:10Z,PutUserPolicy,iam.amazonaws.com,198.51.100.77,us-west-2,root,Go-http-client/1.1,UnauthorizedOperation,30,29,1,1,1,0,1,1,ATTACK
req-00008f-4178,2024-01-10T10:51:50Z,GetObject,s3.amazonaws.com,10.0.1.20,us-west-2,john.doe,console.aws.amazon.com,,3,15,0,0,0,0,0,0,NORMAL
req-0001d7-1549,2024-01-23T19:15:24Z,ConsoleLogin,signin.amazonaws.com,172.31.0.10,us-west-2,admin,AWS Internal,,3,4,0,0,0,0,0,0,NORMAL
req-000190-1745,2024-01-21T07:46:39Z,GetCallerIdentity,sts.amazonaws.com,52.94.228.167,eu-west-2,admin,Boto3/1.28.0,,0,13,0,0,0,0,0,0,NORMAL
req-000272-1070,2024-01-25T14:09:29Z,GetCallerIdentity,sts.amazonaws.com,172.31.5.22,ap-south-1,admin,Terraform/1.5.0,,2,3,0,0,0,0,0,0,NORMAL
req-000141-8113,2024-01-23T14:01:27Z,ListBuckets,s3.amazonaws.com,172.31.0.10,ap-northeast-1,api-user,aws-cli/2.13.0,,1,10,0,0,0,0,0,0,NORMAL
req-000014-8579,2024-01-15T15:08:27Z,ConsoleLogin,signin.amazonaws.com,10.0.2.45,ap-south-1,john.doe,AWS Internal,,1,5,0,0,0,0,0,0,NORMAL
req-00032a-2035,2024-01-14T00:01:00Z,GetSecretValue,secretsmanager.amazonaws.com,185.220.101.47,ap-northeast-1,root,console.aws.amazon.com,InvalidClientTokenId,2,44,1,0,1,0,1,1,SUSPICIOUS
req-000317-9898,2024-01-28T21:17:12Z,GetSecretValue,secretsmanager.amazonaws.com,10.0.0.1,eu-west-2,john.doe,console.aws.amazon.com,,4,37,0,0,0,0,0,1,SUSPICIOUS
req-000329-1076,2024-01-13T03:44:19Z,PutBucketPolicy,s3.amazonaws.com,91.108.4.1,ru-central-1,svc-lambda,Go-http-client/1.1,AccessDenied,3,26,1,0,1,0,1,0,SUSPICIOUS
req-000198-4629,2024-01-14T12:10:00Z,ListBuckets,s3.amazonaws.com,54.239.28.85,ap-northeast-1,svc-billing,Terraform/1.5.0,,2,4,0,0,0,0,0,0,NORMAL
req-00021a-9779,2024-01-10T15:36:46Z,GetObject,s3.amazonaws.com,52.94.228.167,ca-central-1,admin,AWS Internal,,2,9,0,0,0,0,0,0,NORMAL
req-00026d-6616,2024-01-17T20:41:21Z,AssumeRole,sts.amazonaws.com,10.0.0.1,ap-south-1,iam-readonly,aws-cli/2.13.0,,3,10,0,0,0,0,0,0,NORMAL
req-000027-8066,2024-01-30T15:51:34Z,ConsoleLogin,signin.amazonaws.com,172.31.0.10,ap-south-1,devops,aws-cli/2.13.0,,1,6,0,0,0,0,0,0,NORMAL
req-0000b0-8648,2024-01-07T12:48:10Z,DescribeInstances,ec2.amazonaws.com,172.31.0.10,us-east-1,api-user,aws-cli/2.13.0,,3,9,0,0,0,0,0,0,NORMAL
req-0000f6-6816,2024-01-30T17:05:06Z,ListBuckets,s3.amazonaws.com,10.0.2.45,ca-central-1,api-user,Boto3/1.28.0,,1,11,0,0,0,0,0,0,NORMAL
req-00033d-7993,2024-01-30T16:12:56Z,CreateAccessKey,iam.amazonaws.com,91.108.4.1,ca-central-1,terraform-svc,libwww-perl/6.07,AccessDenied,3,41,1,0,0,0,1,0,SUSPICIOUS
req-00029c-9779,2024-01-14T12:12:31Z,DescribeInstances,ec2.amazonaws.com,34.224.10.5,eu-west-2,api-user,console.aws.amazon.com,,0,14,0,0,0,0,0,0,NORMAL
req-0002f3-4333,2024-01-19T09:26:28Z,PutBucketPolicy,s3.amazonaws.com,192.0.2.45,ap-northeast-1,iam-readonly,Mozilla/5.0 (unknown),,0,84,1,0,0,0,0,0,SUSPICIOUS
req-00035b-3043,2024-01-09T17:54:48Z,AuthorizeSecurityGroupIngress,ec2.amazonaws.com,203.0.113.99,us-east-1,root,Boto3/1.28.0,,0,30,1,0,0,0,0,0,SUSPICIOUS
req-00009b-7524,2024-01-29T10:02:20Z,ConsoleLogin,signin.amazonaws.com,10.0.2.45,us-east-1,admin,Terraform/1.5.0,,2,9,0,0,0,0,0,0,NORMAL
req-000120-1579,2024-01-12T14:24:58Z,DescribeInstances,ec2.amazonaws.com,34.224.10.5,ca-central-1,john.doe,aws-cli/2.13.0,,1,3,0,0,0,0,0,0,NORMAL
req-00025b-2804,2024-01-14T12:12:47Z,GetCallerIdentity,sts.amazonaws.com,172.16.0.5,us-west-2,api-user,AWS Internal,,2,4,0,0,0,0,0,0,NORMAL
req-00023a-5552,2024-01-03T14:08:32Z,ListBuckets,s3.amazonaws.com,10.0.1.20,us-west-2,admin,Boto3/1.28.0,,0,14,0,0,0,0,0,0,NORMAL
req-0002e8-5968,2024-01-05T16:07:23Z,AttachUserPolicy,iam.amazonaws.com,192.168.1.100,us-east-1,john.doe,Go-http-client/1.1,,2,67,0,0,0,0,0,1,SUSPICIOUS
req-000012-8744,2024-01-18T10:08:46Z,GetObject,s3.amazonaws.com,172.31.0.10,us-east-1,svc-lambda,aws-cli/2.13.0,,4,10,0,0,0,0,0,0,NORMAL
req-000080-2734,2024-01-30T18:23:05Z,GetCallerIdentity,sts.amazonaws.com,172.31.5.22,ca-central-1,devops,aws-cli/2.13.0,,3,14,0,0,0,0,0,0,NORMAL
req-000143-8869,2024-01-12T07:00:27Z,DescribeInstances,ec2.amazonaws.com,10.0.0.1,ap-northeast-1,devops,Boto3/1.28.0,,0,5,0,0,0,0,0,0,NORMAL
req-000100-7286,2024-01-17T09:24:26Z,AssumeRole,sts.amazonaws.com,54.239.28.85,ap-south-1,svc-billing,Boto3/1.28.0,,4,3,0,0,0,0,0,0,NORMAL
req-000292-1438,2024-01-24T08:03:53Z,ConsoleLogin,signin.amazonaws.com,192.168.1.100,ap-northeast-1,john.doe,Terraform/1.5.0,,0,8,0,0,0,0,0,0,NORMAL
req-0003c5-2231,2024-01-12T00:35:53Z,CreateLoginProfile,iam.amazonaws.com,45.155.205.12,us-west-2,root,Go-http-client/1.1,,20,46,1,1,1,1,0,1,ATTACK
req-0000bf-5450,2024-01-07T10:52:34Z,GetObject,s3.amazonaws.com,10.0.0.1,ap-northeast-1,svc-lambda,AWS Internal,,2,15,0,0,0,0,0,0,NORMAL
req-000074-2398,2024-01-22T09:59:30Z,GetCallerIdentity,sts.amazonaws.com,10.0.2.45,us-east-1,svc-billing,Boto3/1.28.0,,0,2,0,0,0,0,0,0,NORMAL
req-000269-9714,2024-01-16T14:32:33Z,GetObject,s3.amazonaws.com,34.224.10.5,ap-south-1,svc-billing,Terraform/1.5.0,,0,8,0,0,0,0,0,0,NORMAL
req-00025f-9548,2024-01-28T15:14:05Z,ListBuckets,s3.amazonaws.com,10.0.2.45,ap-northeast-1,john.doe,console.aws.amazon.com,,3,14,0,0,0,0,0,0,NORMAL
req-0000b5-9446,2024-01-26T12:30:33Z,ConsoleLogin,signin.amazonaws.com,34.224.10.5,ap-south-1,john.doe,Terraform/1.5.0,,3,3,0,0,0,0,0,0,NORMAL
req-00012e-6432,2024-01-15T17:51:08Z,ListBuckets,s3.amazonaws.com,192.168.1.100,ap-south-1,admin,AWS Internal,,0,15,0,0,0,0,0,0,NORMAL
req-0002f8-9011,2024-01-01T15:57:00Z,RunInstances,ec2.amazonaws.com,45.155.205.12,sa-east-1,admin,aws-cli/2.13.0,AccessDenied,1,72,1,0,0,0,1,0,SUSPICIOUS
req-0002c9-1266,2024-01-12T08:16:37Z,AttachUserPolicy,iam.amazonaws.com,45.155.205.12,cn-north-1,svc-lambda,curl/7.88.1,,0,84,1,0,0,0,0,1,SUSPICIOUS
req-0002d4-5627,2024-01-26T15:54:10Z,CreateAccessKey,iam.amazonaws.com,185.220.101.47,ru-central-1,svc-billing,python-requests/2.31,AccessDenied,4,46,1,0,0,0,1,0,SUSPICIOUS
req-0002ae-3627,2024-01-14T18:56:58Z,DescribeSecurityGroups,ec2.amazonaws.com,172.31.5.22,eu-west-2,iam-readonly,Terraform/1.5.0,,0,14,0,0,0,0,0,0,NORMAL
req-0003d4-1136,2024-01-14T00:50:29Z,CreateLoginProfile,iam.amazonaws.com,103.21.244.0,sa-east-1,john.doe,python-requests/2.31,UnauthorizedOperation,27,56,1,0,1,0,1,1,ATTACK
req-000206-9812,2024-01-29T20:02:56Z,GetCallerIdentity,sts.amazonaws.com,172.31.0.10,ap-northeast-1,devops,console.aws.amazon.com,,1,9,0,0,0,0,0,0,NORMAL
req-0003d9-8158,2024-01-03T02:19:36Z,DeleteBucket,s3.amazonaws.com,185.220.101.47,us-west-2,root,Go-http-client/1.1,AccessDenied,34,89,1,1,1,0,1,0,ATTACK
req-00002e-3184,2024-01-08T15:58:54Z,AssumeRole,sts.amazonaws.com,192.168.1.100,us-west-2,devops,AWS Internal,,0,8,0,0,0,0,0,0,NORMAL
req-00038e-9144,2024-01-11T22:08:51Z,DeleteTrail,cloudtrail.amazonaws.com,45.155.205.12,cn-north-1,admin,curl/7.88.1,AccessDenied,20,69,1,1,1,0,1,1,ATTACK
req-00009e-6372,2024-01-18T09:18:20Z,DescribeInstances,ec2.amazonaws.com,10.0.0.1,eu-west-2,terraform-svc,Terraform/1.5.0,,0,2,0,0,0,0,0,0,NORMAL
req-000354-6825,2024-01-22T13:53:10Z,PutBucketPolicy,s3.amazonaws.com,203.0.113.99,sa-east-1,svc-billing,Boto3/1.28.0,InvalidClientTokenId,0,32,1,0,0,0,1,0,SUSPICIOUS
req-0000ac-9938,2024-01-14T16:39:40Z,ConsoleLogin,signin.amazonaws.com,172.31.5.22,us-east-1,john.doe,console.aws.amazon.com,,0,8,0,0,0,0,0,0,NORMAL
req-000011-2104,2024-01-08T16:00:04Z,GetCallerIdentity,sts.amazonaws.com,192.168.1.100,ap-south-1,api-user,aws-cli/2.13.0,,0,4,0,0,0,0,0,0,NORMAL
req-000200-8258,2024-01-11T19:56:26Z,GetObject,s3.amazonaws.com,172.16.0.5,ca-central-1,svc-lambda,Boto3/1.28.0,,3,5,0,0,0,0,0,0,NORMAL
req-000031-3503,2024-01-03T15:08:09Z,DescribeInstances,ec2.amazonaws.com,10.0.0.1,us-east-1,svc-billing,Boto3/1.28.0,,1,7,0,0,0,0,0,0,NORMAL
req-0003cc-5718,2024-01-09T22:31:13Z,CreateLoginProfile,iam.amazonaws.com,198.51.100.77,cn-north-1,john.doe,Mozilla/5.0 (unknown),,15,46,1,0,1,0,0,1,ATTACK
req-0003ad-7794,2024-01-17T01:18:17Z,CreateUser,iam.amazonaws.com,203.0.113.99,sa-east-1,admin,Go-http-client/1.1,,21,59,1,1,1,1,0,1,ATTACK
req-000204-6323,2024-01-30T09:28:55Z,GetObject,s3.amazonaws.com,192.168.1.100,us-east-1,john.doe,console.aws.amazon.com,,4,8,0,0,0,0,0,0,NORMAL
req-0003b9-4272,2024-01-27T02:20:39Z,DeleteTrail,cloudtrail.amazonaws.com,103.21.244.0,cn-north-1,admin,Go-http-client/1.1,AccessDenied,11,97,1,1,1,0,1,1,ATTACK
req-0001e1-3126,2024-01-17T08:42:04Z,AssumeRole,sts.amazonaws.com,172.16.0.5,eu-west-2,svc-billing,Boto3/1.28.0,,0,14,0,0,0,0,0,0,NORMAL
req-00011c-3248,2024-01-22T18:47:11Z,ConsoleLogin,signin.amazonaws.com,52.94.228.167,ap-northeast-1,svc-billing,Terraform/1.5.0,,0,1,0,0,0,0,0,0,NORMAL
req-0002cf-7418,2024-01-19T14:15:12Z,GetSecretValue,secretsmanager.amazonaws.com,54.239.28.85,sa-east-1,devops,Terraform/1.5.0,InvalidClientTokenId,2,92,1,0,0,0,1,1,SUSPICIOUS
req-00036e-7477,2024-01-25T04:42:16Z,RunInstances,ec2.amazonaws.com,172.16.0.5,eu-west-2,devops,curl/7.88.1,,1,80,0,0,0,0,0,0,SUSPICIOUS
req-0000e2-3937,2024-01-01T11:32:52Z,ListBuckets,s3.amazonaws.com,52.94.228.167,us-west-2,api-user,aws-cli/2.13.0,,3,13,0,0,0,0,0,0,NORMAL
req-00001b-5345,2024-01-04T16:04:34Z,GetCallerIdentity,sts.amazonaws.com,172.31.5.22,ap-south-1,api-user,AWS Internal,,1,9,0,0,0,0,0,0,NORMAL
req-0003bb-3003,2024-01-07T00:42:23Z,StopLogging,cloudtrail.amazonaws.com,185.220.101.47,ca-central-1,admin,python-requests/2.31,UnauthorizedOperation,28,38,1,1,1,1,1,1,ATTACK
req-0001b6-9294,2024-01-19T13:00:16Z,DescribeInstances,ec2.amazonaws.com,172.31.0.10,ca-central-1,devops,Boto3/1.28.0,,1,7,0,0,0,0,0,0,NORMAL
req-0003b8-6105,2024-01-09T01:11:12Z,TerminateInstances,ec2.amazonaws.com,198.51.100.77,ru-central-1,john.doe,Mozilla/5.0 (unknown),AccessDenied,22,70,1,0,1,0,1,0,ATTACK
req-00016d-6615,2024-01-09T16:56:46Z,ConsoleLogin,signin.amazonaws.com,172.16.0.5,us-east-1,terraform-svc,console.aws.amazon.com,,0,6,0,0,0,0,0,0,NORMAL
req-0000e6-5593,2024-01-16T16:17:02Z,GetObject,s3.amazonaws.com,172.31.5.22,ca-central-1,svc-lambda,Boto3/1.28.0,,0,11,0,0,0,0,0,0,NORMAL
req-000026-9379,2024-01-20T08:27:22Z,ConsoleLogin,signin.amazonaws.com,172.31.5.22,ca-central-1,svc-billing,aws-cli/2.13.0,,2,7,0,0,0,0,0,0,NORMAL
req-0003c6-6108,2024-01-11T00:13:52Z,CreateLoginProfile,iam.amazonaws.com,185.220.101.47,ap-northeast-1,root,python-requests/2.31,UnauthorizedOperation,38,85,1,1,1,1,1,1,ATTACK
req-000177-8414,2024-01-16T16:45:42Z,DescribeSecurityGroups,ec2.amazonaws.com,172.31.0.10,us-east-1,iam-readonly,AWS Internal,,2,12,0,0,0,0,0,0,NORMAL
req-0001d6-3975,2024-01-25T11:25:04Z,AssumeRole,sts.amazonaws.com,10.0.0.1,us-west-2,john.doe,aws-cli/2.13.0,,4,8,0,0,0,0,0,0,NORMAL
req-0003c8-8550,2024-01-29T03:06:47Z,DeleteTrail,cloudtrail.amazonaws.com,45.155.205.12,ru-central-1,root,Go-http-client/1.1,AccessDenied,12,50,1,1,1,0,1,1,ATTACK
req-000353-1149,2024-01-29T09:09:13Z,CreateAccessKey,iam.amazonaws.com,198.51.100.77,eu-west-2,svc-lambda,python-requests/2.31,,1,45,1,0,0,0,0,0,SUSPICIOUS
req-0002c1-5412,2024-01-01T04:05:29Z,CreateAccessKey,iam.amazonaws.com,91.108.4.1,cn-north-1,iam-readonly,python-requests/2.31,InvalidClientTokenId,3,78,1,0,0,0,1,0,SUSPICIOUS
req-00034a-9757,2024-01-09T23:42:30Z,AttachUserPolicy,iam.amazonaws.com,10.0.0.1,us-west-2,john.doe,libwww-perl/6.07,,0,37,0,0,1,0,0,1,SUSPICIOUS
req-0000c3-1613,2024-01-16T19:11:59Z,GetCallerIdentity,sts.amazonaws.com,172.31.0.10,ap-south-1,iam-readonly,AWS Internal,,2,15,0,0,0,0,0,0,NORMAL
req-000357-8856,2024-01-30T21:32:14Z,PutBucketPolicy,s3.amazonaws.com,91.108.4.1,us-east-1,devops,python-requests/2.31,,0,95,1,0,0,0,0,0,SUSPICIOUS
req-000361-6396,2024-01-04T17:43:35Z,PutBucketPolicy,s3.amazonaws.com,198.51.100.77,ru-central-1,john.doe,python-requests/2.31,,3,28,1,0,0,0,0,0,SUSPICIOUS
req-0001f8-6901,2024-01-01T17:04:24Z,ConsoleLogin,signin.amazonaws.com,192.168.1.100,ap-northeast-1,admin,console.aws.amazon.com,,2,11,0,0,0,0,0,0,NORMAL
req-0003ca-9087,2024-01-10T01:12:25Z,StopLogging,cloudtrail.amazonaws.com,91.108.4.1,ap-south-1,john.doe,curl/7.88.1,,16,96,1,0,1,0,0,1,ATTACK
req-00033f-7845,2024-01-27T05:31:00Z,CreateAccessKey,iam.amazonaws.com,34.224.10.5,sa-east-1,admin,console.aws.amazon.com,AccessDenied,0,28,1,0,0,0,1,0,SUSPICIOUS
req-000244-4027,2024-01-13T09:42:48Z,GetObject,s3.amazonaws.com,10.0.1.20,ap-south-1,iam-readonly,console.aws.amazon.com,,4,13,0,0,0,0,0,0,NORMAL
req-0003c9-9321,2024-01-12T00:27:13Z,DeleteTrail,cloudtrail.amazonaws.com,185.220.101.47,cn-north-1,john.doe,Go-http-client/1.1,,14,70,1,0,1,1,0,1,ATTACK
req-0000a3-5678,2024-01-09T19:45:28Z,ConsoleLogin,signin.amazonaws.com,172.16.0.5,ca-central-1,admin,Terraform/1.5.0,,1,10,0,0,0,0,0,0,NORMAL
req-00038d-3089,2024-01-04T00:36:27Z,DeleteBucket,s3.amazonaws.com,103.21.244.0,cn-north-1,john.doe,python-requests/2.31,UnauthorizedOperation,22,38,1,0,1,0,1,0,ATTACK
req-000099-6447,2024-01-22T18:40:06Z,GetObject,s3.amazonaws.com,192.168.1.100,us-west-2,svc-billing,aws-cli/2.13.0,,4,12,0,0,0,0,0,0,NORMAL
req-000322-3869,2024-01-12T14:44:53Z,AttachUserPolicy,iam.amazonaws.com,203.0.113.99,cn-north-1,john.doe,python-requests/2.31,UnauthorizedOperation,2,70,1,0,0,0,1,1,SUSPICIOUS
req-0003e2-6811,2024-01-10T23:02:41Z,CreateUser,iam.amazonaws.com,203.0.113.99,ca-central-1,admin,python-requests/2.31,,33,25,1,1,1,1,0,1,ATTACK
req-0002f4-5739,2024-01-15T17:02:00Z,CreateAccessKey,iam.amazonaws.com,192.168.1.100,eu-west-2,terraform-svc,curl/7.88.1,,3,99,0,0,0,0,0,0,SUSPICIOUS
req-000070-8847,2024-01-10T15:29:41Z,GetCallerIdentity,sts.amazonaws.com,172.31.5.22,us-west-2,iam-readonly,aws-cli/2.13.0,,0,1,0,0,0,0,0,0,NORMAL
req-0000e3-7112,2024-01-12T20:17:50Z,ConsoleLogin,signin.amazonaws.com,10.0.0.1,us-east-1,api-user,aws-cli/2.13.0,,3,2,0,0,0,0,0,0,NORMAL
req-0002b1-8837,2024-01-20T20:43:26Z,ConsoleLogin,signin.amazonaws.com,34.224.10.5,us-west-2,iam-readonly,AWS Internal,,2,8,0,0,0,0,0,0,NORMAL
req-000068-7078,2024-01-29T10:34:08Z,ConsoleLogin,signin.amazonaws.com,10.0.0.1,ca-central-1,admin,aws-cli/2.13.0,,3,8,0,0,0,0,0,0,NORMAL
req-0001a6-7730,2024-01-16T16:55:30Z,DescribeSecurityGroups,ec2.amazonaws.com,10.0.2.45,ca-central-1,john.doe,AWS Internal,,1,4,0,0,0,0,0,0,NORMAL
req-0001a4-3639,2024-01-14T20:01:15Z,AssumeRole,sts.amazonaws.com,52.94.228.167,us-east-1,john.doe,Terraform/1.5.0,,0,3,0,0,0,0,0,0,NORMAL
req-0002ef-2627,2024-01-11T16:24:16Z,RunInstances,ec2.amazonaws.com,10.0.0.1,ap-south-1,svc-billing,Go-http-client/1.1,,0,34,0,0,0,0,0,0,SUSPICIOUS
req-00024b-8530,2024-01-03T17:23:34Z,GetObject,s3.amazonaws.com,54.239.28.85,eu-west-2,svc-lambda,console.aws.amazon.com,,2,2,0,0,0,0,0,0,NORMAL
req-00030d-2657,2024-01-06T07:12:01Z,GetSecretValue,secretsmanager.amazonaws.com,34.224.10.5,ap-northeast-1,iam-readonly,console.aws.amazon.com,,1,53,0,0,0,0,0,1,SUSPICIOUS
req-0002a1-8133,2024-01-05T10:47:43Z,GetObject,s3.amazonaws.com,10.0.2.45,us-east-1,devops,aws-cli/2.13.0,,2,14,0,0,0,0,0,0,NORMAL
req-000078-3955,2024-01-20T07:59:42Z,DescribeSecurityGroups,ec2.amazonaws.com,172.31.5.22,ap-northeast-1,svc-lambda,AWS Internal,,2,1,0,0,0,0,0,0,NORMAL
req-000036-7906,2024-01-11T12:48:56Z,ConsoleLogin,signin.amazonaws.com,52.94.228.167,eu-west-2,john.doe,aws-cli/2.13.0,,3,5,0,0,0,0,0,0,NORMAL
req-000098-7338,2024-01-18T15:01:24Z,GetCallerIdentity,sts.amazonaws.com,54.239.28.85,ap-northeast-1,iam-readonly,AWS Internal,,3,1,0,0,0,0,0,0,NORMAL
req-000194-7760,2024-01-24T18:57:46Z,ConsoleLogin,signin.amazonaws.com,34.224.10.5,ca-central-1,svc-billing,Terraform/1.5.0,,2,4,0,0,0,0,0,0,NORMAL
req-0003b2-5505,2024-01-18T01:53:15Z,CreateLoginProfile,iam.amazonaws.com,198.51.100.77,ap-northeast-1,root,Go-http-client/1.1,AccessDenied,29,53,1,1,1,1,1,1,ATTACK
req-0000d0-3086,2024-01-04T12:11:34Z,DescribeInstances,ec2.amazonaws.com,10.0.1.20,ap-northeast-1,svc-lambda,console.aws.amazon.com,,3,9,0,0,0,0,0,0,NORMAL
req-000293-9064,2024-01-25T08:04:42Z,GetObject,s3.amazonaws.com,54.239.28.85,ap-south-1,api-user,console.aws.amazon.com,,4,13,0,0,0,0,0,0,NORMAL
req-00034c-6134,2024-01-24T06:07:36Z,CreateAccessKey,iam.amazonaws.com,52.94.228.167,us-east-1,svc-lambda,Boto3/1.28.0,,2,36,0,0,0,0,0,0,SUSPICIOUS
req-0002fb-1116,2024-01-02T11:17:31Z,GetSecretValue,secretsmanager.amazonaws.com,203.0.113.99,ru-central-1,terraform-svc,Mozilla/5.0 (unknown),,4,46,1,0,0,0,0,1,SUSPICIOUS
req-000009-7543,2024-01-18T15:16:47Z,GetCallerIdentity,sts.amazonaws.com,172.31.5.22,us-east-1,john.doe,Terraform/1.5.0,,4,7,0,0,0,0,0,0,NORMAL
req-000328-9721,2024-01-15T04:22:11Z,PutBucketPolicy,s3.amazonaws.com,45.155.205.12,us-east-1,svc-lambda,python-requests/2.31,UnauthorizedOperation,1,24,1,0,0,0,1,0,SUSPICIOUS
req-000025-1452,2024-01-13T15:43:53Z,GetCallerIdentity,sts.amazonaws.com,192.168.1.100,us-west-2,svc-billing,aws-cli/2.13.0,,4,6,0,0,0,0,0,0,NORMAL
req-0001c5-6903,2024-01-15T08:47:21Z,ConsoleLogin,signin.amazonaws.com,172.16.0.5,us-east-1,iam-readonly,Boto3/1.28.0,,2,6,0,0,0,0,0,0,NORMAL
req-00028c-5723,2024-01-05T15:31:48Z,GetCallerIdentity,sts.amazonaws.com,52.94.228.167,us-east-1,devops,console.aws.amazon.com,,2,12,0,0,0,0,0,0,NORMAL
req-0000fe-7431,2024-01-21T15:20:38Z,ConsoleLogin,signin.amazonaws.com,54.239.28.85,us-east-1,iam-readonly,Terraform/1.5.0,,3,10,0,0,0,0,0,0,NORMAL
req-000130-5835,2024-01-20T07:39:39Z,ConsoleLogin,signin.amazonaws.com,192.168.1.100,us-east-1,terraform-svc,aws-cli/2.13.0,,1,11,0,0,0,0,0,0,NORMAL
req-0002eb-7478,2024-01-22T19:39:26Z,RunInstances,ec2.amazonaws.com,103.21.244.0,cn-north-1,john.doe,python-requests/2.31,InvalidClientTokenId,3,49,1,0,0,0,1,0,SUSPICIOUS
req-00023c-3525,2024-01-28T15:02:21Z,DescribeInstances,ec2.amazonaws.com,172.16.0.5,us-east-1,john.doe,console.aws.amazon.com,,0,3,0,0,0,0,0,0,NORMAL
req-000270-1674,2024-01-26T17:09:10Z,AssumeRole,sts.amazonaws.com,192.168.1.100,ca-central-1,svc-lambda,AWS Internal,,1,2,0,0,0,0,0,0,NORMAL
req-0002dd-9516,2024-01-30T21:41:09Z,GetSecretValue,secretsmanager.amazonaws.com,185.220.101.47,eu-west-2,svc-lambda,libwww-perl/6.07,,4,27,1,0,0,0,0,1,SUSPICIOUS
